"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F3: 126, Sample, Pyr"	"Abundance: F3: 127N, Sample, Pyr"	"Abundance: F3: 127C, Sample, Pyr"	"Abundance: F3: 128N, Sample, Pyr"	"Abundance: F3: 128C, Sample, Pyr"	"Abundance: F3: 129N, Sample, Pyr"	"Abundance: F3: 129C, Sample, Pyr"	"Abundance: F3: 130N, Sample, Pyr"	"Abundance: F3: 130C, Sample, Pyr"	"Abundance: F3: 131, Sample, Pyr"	"Abundances Count: F3: 126, Sample, Pyr"	"Abundances Count: F3: 127N, Sample, Pyr"	"Abundances Count: F3: 127C, Sample, Pyr"	"Abundances Count: F3: 128N, Sample, Pyr"	"Abundances Count: F3: 128C, Sample, Pyr"	"Abundances Count: F3: 129N, Sample, Pyr"	"Abundances Count: F3: 129C, Sample, Pyr"	"Abundances Count: F3: 130N, Sample, Pyr"	"Abundances Count: F3: 130C, Sample, Pyr"	"Abundances Count: F3: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1243100"	"organism=Plasmodium_falciparum_3D7 | product=zinc finger protein, putative | location=Pf3D7_12_v3:1813507-1814235(-) | length=242 | sequence_SO=chromosome | SO=protein_coding"	"28.5123966942149"	"7"	"10"	"7"	"1"	"242"	"28.857"	"8.95"	""	"1.020"	"1.056"	"1.080"	"0.913"	"0.924"	"0.796"	"0.874"	"0.800"	"0.819"	"462.3"	"471.7"	"488.4"	"499.4"	"422.0"	"367.9"	"427.3"	"403.9"	"369.9"	"378.4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.581"	"0"	"218.830531922188"	"7"
"False"	"IsMasterProtein"	"PF3D7_1205700"	"organism=Plasmodium_falciparum_3D7 | product=targeted glyoxalase II (tGloII) | location=Pf3D7_12_v3:253155-254123(+) | length=322 | sequence_SO=chromosome | SO=protein_coding"	"23.9130434782609"	"7"	"13"	"7"	"1"	"322"	"38.389"	"8.56"	""	"1.026"	"0.979"	"1.018"	"0.802"	"0.745"	"0.731"	"0.709"	"0.539"	"0.438"	"856.1"	"878.0"	"838.2"	"871.5"	"686.3"	"625.9"	"638.0"	"606.7"	"461.4"	"374.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"1.848"	"0"	"218.39"	"7"
"False"	"IsMasterProtein"	"PF3D7_1305300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:256430-267182(-) | length=3525 | sequence_SO=chromosome | SO=protein_coding"	"3.3758865248227"	"10"	"12"	"10"	"1"	"3525"	"418.313"	"7.06"	""	"1.004"	"0.929"	"1.038"	"0.696"	"0.705"	"0.717"	"0.787"	"0.622"	"0.688"	"1147.4"	"1151.6"	"1065.7"	"1190.9"	"798.8"	"822.6"	"808.8"	"903.3"	"714.1"	"789.2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.112"	"0"	"217.50145001236"	"10"
"False"	"IsMasterProtein"	"PF3D7_0925800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:1033315-1038579(+) | length=1754 | sequence_SO=chromosome | SO=protein_coding"	"4.27594070695553"	"6"	"6"	"6"	"1"	"1754"	"208.459"	"7.77"	""	"0.996"	"1.005"	"1.087"	"0.762"	"0.616"	"0.713"	"0.582"	"0.470"	"0.470"	"566.6"	"564.1"	"569.3"	"615.9"	"431.9"	"404.1"	"349.0"	"329.8"	"266.1"	"266.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.17"	"0"	"217.463333333333"	"6"
"False"	"IsMasterProtein"	"PF3D7_1239600"	"organism=Plasmodium_falciparum_3D7 | product=hydroxyethylthiazole kinase (ThzK) | location=Pf3D7_12_v3:1652936-1653844(-) | length=302 | sequence_SO=chromosome | SO=protein_coding"	"15.8940397350993"	"4"	"8"	"4"	"1"	"302"	"33.86"	"8.63"	""	"0.940"	"0.745"	"0.532"	"0.345"	"0.220"	"0.299"	"0.173"	"0.128"	"0.116"	"824.7"	"775.2"	"614.4"	"438.5"	"284.3"	"246.5"	"181.8"	"142.8"	"105.6"	"95.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.896"	"0"	"217.423227727271"	"4"
"False"	"IsMasterProtein"	"PF3D7_1250200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_12_v3:2059108-2063227(+) | length=1039 | sequence_SO=chromosome | SO=protein_coding"	"6.15976900866218"	"5"	"21"	"5"	"1"	"1039"	"121.255"	"9.23"	""	"1.053"	"1.022"	"1.159"	"0.896"	"0.960"	"0.930"	"0.968"	"0.788"	"0.866"	"498.2"	"524.6"	"509.3"	"577.5"	"446.3"	"463.1"	"478.1"	"482.5"	"392.5"	"431.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.571"	"0"	"216.92"	"5"
"False"	"IsMasterProtein"	"PF3D7_0111900"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_01_v3:450043-450646(-) | length=81 | sequence_SO=chromosome | SO=protein_coding"	"34.5679012345679"	"3"	"10"	"3"	"1"	"81"	"9.576"	"7.2"	""	"0.993"	"1.051"	"1.083"	"0.860"	"0.808"	"0.769"	"0.831"	"0.754"	"0.738"	"774.3"	"768.7"	"814.0"	"838.5"	"666.0"	"595.2"	"625.7"	"643.5"	"584.2"	"571.7"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"14.849"	"0"	"215.406332152548"	"3"
"False"	"IsMasterProtein"	"PF3D7_0302800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:148046-149305(-) | length=419 | sequence_SO=chromosome | SO=protein_coding"	"16.2291169451074"	"7"	"11"	"7"	"1"	"419"	"48.05"	"8.63"	""	"0.982"	"0.905"	"0.694"	"0.266"	"0.155"	"0.197"	"0.152"	"0.137"	"0.131"	"2026.9"	"1991.3"	"1833.8"	"1407.3"	"538.7"	"398.7"	"313.5"	"307.6"	"276.8"	"265.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1.371"	"0"	"215.02"	"7"
"False"	"IsMasterProtein"	"PF3D7_0422100"	"organism=Plasmodium_falciparum_3D7 | product=transmembrane emp24 domain-containing protein, putative | location=Pf3D7_04_v3:1001613-1002770(+) | length=385 | sequence_SO=chromosome | SO=protein_coding"	"8.57142857142857"	"3"	"9"	"3"	"1"	"385"	"44.902"	"6.23"	""	"1.036"	"1.098"	"1.325"	"0.967"	"1.012"	"0.928"	"1.121"	"0.864"	"0.969"	"581.2"	"602.3"	"638.2"	"770.1"	"561.8"	"539.3"	"588.0"	"651.4"	"502.2"	"563.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.968"	"0"	"215.005"	"3"
"False"	"IsMasterProtein"	"PF3D7_1205900"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_12_v3:264615-267863(-) | length=1082 | sequence_SO=chromosome | SO=protein_coding"	"11.645101663586"	"11"	"13"	"11"	"1"	"1082"	"124.08"	"6.19"	""	"1.027"	"1.010"	"0.991"	"0.759"	"0.692"	"0.734"	"0.695"	"0.647"	"0.642"	"731.2"	"751.1"	"738.2"	"724.5"	"555.0"	"536.8"	"506.0"	"508.3"	"473.3"	"469.3"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.444"	"0"	"214.286807836555"	"11"
"False"	"IsMasterProtein"	"PF3D7_0728900"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_07_v3:1232272-1234672(-) | length=492 | sequence_SO=chromosome | SO=protein_coding"	"21.5447154471545"	"10"	"16"	"10"	"1"	"492"	"58.283"	"7.25"	""	"1.006"	"0.874"	"0.866"	"0.537"	"0.438"	"0.503"	"0.446"	"0.351"	"0.349"	"2816.8"	"2833.3"	"2462.2"	"2438.4"	"1514.0"	"1417.3"	"1235.1"	"1256.9"	"988.1"	"982.9"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"1.106"	"0"	"213.995"	"10"
"False"	"IsMasterProtein"	"PF3D7_0415000"	"organism=Plasmodium_falciparum_3D7 | product=arsenical pump-driving ATPase, putative | location=Pf3D7_04_v3:668578-669717(-) | length=379 | sequence_SO=chromosome | SO=protein_coding"	"21.6358839050132"	"7"	"11"	"7"	"1"	"379"	"43.29"	"5.15"	""	"0.991"	"0.966"	"0.746"	"0.156"	"0.075"	"0.130"	"0.055"	"0.046"	"0.037"	"750.7"	"743.9"	"725.3"	"559.9"	"116.8"	"97.7"	"56.5"	"41.0"	"34.5"	"27.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.31"	"0"	"213.878571428571"	"7"
"False"	"IsMasterProtein"	"PF3D7_0513800"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-1A (RAB1a) | location=Pf3D7_05_v3:585357-585980(-) | length=207 | sequence_SO=chromosome | SO=protein_coding"	"30.4347826086957"	"6"	"9"	"3"	"1"	"207"	"23.844"	"7.33"	""	"0.945"	"0.737"	"0.427"	"0.141"	"0.057"	"0.102"	"0.032"	"0.032"	"0.024"	"1487.8"	"1406.1"	"1096.9"	"635.8"	"209.1"	"151.2"	"85.1"	"47.4"	"48.0"	"35.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"1.929"	"1"	"213.77"	"6"
"False"	"IsMasterProtein"	"PF3D7_1107700"	"organism=Plasmodium_falciparum_3D7 | product=pescadillo homolog (PES) | location=Pf3D7_11_v3:326881-328812(+) | length=643 | sequence_SO=chromosome | SO=protein_coding"	"18.8180404354588"	"12"	"15"	"12"	"1"	"643"	"77.132"	"9.03"	""	"0.944"	"0.792"	"0.719"	"0.678"	"0.738"	"0.686"	"0.786"	"0.600"	"0.560"	"1449.3"	"1367.8"	"1147.4"	"1042.6"	"982.7"	"994.4"	"1068.9"	"1138.6"	"869.8"	"811.7"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"1.246"	"0"	"213.603076923077"	"12"
"False"	"IsMasterProtein"	"PF3D7_1351100"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_13_v3:2040405-2041555(-) | length=156 | sequence_SO=chromosome | SO=protein_coding"	"37.1794871794872"	"6"	"13"	"6"	"1"	"156"	"18.679"	"4.7"	""	"1.008"	"0.964"	"0.717"	"0.190"	"0.110"	"0.151"	"0.105"	"0.084"	"0.086"	"1731.8"	"1745.7"	"1669.9"	"1242.5"	"328.7"	"260.9"	"191.0"	"182.7"	"144.9"	"148.1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"4.623"	"0"	"213.572103349143"	"6"
"False"	"IsMasterProtein"	"PF3D7_0920900"	"organism=Plasmodium_falciparum_3D7 | product=U4/U6 snRNA-associated-splicing factor, putative (PRP24) | location=Pf3D7_09_v3:855516-857286(+) | length=480 | sequence_SO=chromosome | SO=protein_coding"	"13.75"	"8"	"16"	"8"	"1"	"480"	"56.615"	"9.25"	""	"1.111"	"1.030"	"1.200"	"0.817"	"0.811"	"0.815"	"0.914"	"0.732"	"0.854"	"1006.2"	"1118.1"	"1036.3"	"1207.9"	"821.8"	"819.8"	"816.0"	"919.9"	"737.0"	"859.2"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"1.009"	"0"	"213.432345010019"	"8"
"False"	"IsMasterProtein"	"PF3D7_0933000"	"organism=Plasmodium_falciparum_3D7 | product=mRNA processing protein, putative | location=Pf3D7_09_v3:1311440-1313725(+) | length=761 | sequence_SO=chromosome | SO=protein_coding"	"16.0315374507227"	"13"	"14"	"13"	"1"	"761"	"88.872"	"9.25"	""	"1.075"	"1.030"	"1.112"	"0.812"	"0.800"	"0.761"	"0.814"	"0.654"	"0.714"	"1199.9"	"1289.4"	"1235.7"	"1334.3"	"974.7"	"912.9"	"959.9"	"977.3"	"785.3"	"856.5"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"0.945"	"0"	"213.189830787804"	"13"
"False"	"IsMasterProtein"	"PF3D7_0319200"	"organism=Plasmodium_falciparum_3D7 | product=endonuclease/exonuclease/phosphatase family protein, putative | location=Pf3D7_03_v3:803592-806312(-) | length=906 | sequence_SO=chromosome | SO=protein_coding"	"10.5960264900662"	"10"	"14"	"9"	"1"	"906"	"108.238"	"8.76"	""	"1.003"	"1.017"	"0.997"	"0.423"	"0.269"	"0.310"	"0.244"	"0.222"	"0.213"	"1575.8"	"1580.2"	"1602.2"	"1570.8"	"667.1"	"488.3"	"423.2"	"384.2"	"350.3"	"335.3"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.525"	"0"	"212.806049758761"	"10"
"False"	"IsMasterProtein"	"PF3D7_1326500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1099489-1105836(-) | length=2115 | sequence_SO=chromosome | SO=protein_coding"	"5.29550827423168"	"10"	"11"	"10"	"1"	"2115"	"252.464"	"8.35"	""	"1.103"	"1.013"	"1.113"	"0.826"	"0.857"	"0.841"	"0.899"	"0.728"	"0.806"	"874.2"	"964.3"	"885.7"	"972.6"	"721.7"	"734.9"	"749.6"	"785.9"	"636.8"	"704.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.161"	"0"	"212.603909573803"	"10"
"False"	"IsMasterProtein"	"PF3D7_0413600"	"organism=Plasmodium_falciparum_3D7 | product=26S protease regulatory subunit 6B, putative (RPT3) | location=Pf3D7_04_v3:616914-618350(-) | length=392 | sequence_SO=chromosome | SO=protein_coding"	"23.9795918367347"	"10"	"14"	"10"	"1"	"392"	"44.639"	"7.47"	""	"0.904"	"0.636"	"0.233"	"0.110"	"0.067"	"0.085"	"0.063"	"0.059"	"0.057"	"2707.1"	"2448.0"	"1721.0"	"630.7"	"298.3"	"231.0"	"181.9"	"170.7"	"160.0"	"154.3"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"2.325"	"0"	"212.163333333333"	"10"
"False"	"IsMasterProtein"	"PF3D7_0308900"	"organism=Plasmodium_falciparum_3D7 | product=splicing factor 3B subunit 1, putative (SF3B1) | location=Pf3D7_03_v3:379130-383290(-) | length=1386 | sequence_SO=chromosome | SO=protein_coding"	"5.19480519480519"	"7"	"12"	"7"	"1"	"1386"	"159.945"	"6.77"	""	"0.958"	"1.031"	"1.174"	"0.871"	"0.889"	"0.885"	"0.986"	"0.821"	"0.862"	"820.1"	"785.8"	"845.9"	"962.4"	"714.7"	"726.1"	"728.8"	"808.5"	"673.0"	"706.9"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.365"	"0"	"211.943333333333"	"7"
"False"	"IsMasterProtein"	"PF3D7_1002700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:129276-132110(+) | length=944 | sequence_SO=chromosome | SO=protein_coding"	"12.5"	"9"	"12"	"9"	"1"	"944"	"111.533"	"5.64"	""	"1.058"	"0.838"	"0.560"	"0.342"	"0.311"	"0.343"	"0.313"	"0.267"	"0.247"	"1068.3"	"1130.1"	"895.0"	"598.2"	"365.8"	"366.9"	"331.8"	"334.6"	"285.3"	"263.7"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"0.477"	"0"	"211.442543982275"	"9"
"False"	"IsMasterProtein"	"PF3D7_0616900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:699252-703217(+) | length=1321 | sequence_SO=chromosome | SO=protein_coding"	"4.99621498864497"	"6"	"7"	"6"	"1"	"1321"	"158.567"	"6.47"	""	"1.026"	"1.024"	"1.211"	"0.938"	"0.996"	"0.906"	"1.055"	"0.857"	"0.974"	"646.1"	"663.1"	"661.5"	"782.6"	"605.9"	"585.6"	"643.2"	"681.7"	"553.8"	"629.3"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.189"	"0"	"211.315837134007"	"6"
"False"	"IsMasterProtein"	"PF3D7_0725000"	"organism=Plasmodium_falciparum_3D7 | product=exonuclease I, putative | location=Pf3D7_07_v3:1058933-1062976(-) | length=1347 | sequence_SO=chromosome | SO=protein_coding"	"11.5070527097253"	"12"	"15"	"12"	"1"	"1347"	"157.83"	"6.67"	""	"1.034"	"1.062"	"1.249"	"0.878"	"0.910"	"0.898"	"0.939"	"0.791"	"0.835"	"1428.8"	"1477.8"	"1517.1"	"1784.1"	"1254.0"	"1282.6"	"1300.4"	"1342.1"	"1129.6"	"1193.4"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"0.501"	"0"	"211.134931273387"	"12"
"False"	"IsMasterProtein"	"PF3D7_0612900"	"organism=Plasmodium_falciparum_3D7 | product=nucleolar GTP-binding protein 1, putative | location=Pf3D7_06_v3:531126-533186(+) | length=686 | sequence_SO=chromosome | SO=protein_coding"	"20.8454810495627"	"12"	"14"	"12"	"1"	"686"	"79.485"	"9.61"	""	"0.902"	"0.747"	"0.647"	"0.464"	"0.440"	"0.458"	"0.467"	"0.380"	"0.384"	"1191.9"	"1075.0"	"890.8"	"770.7"	"553.6"	"546.0"	"524.7"	"556.6"	"452.8"	"457.7"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1.006"	"0"	"210.463240900471"	"12"
"False"	"IsMasterProtein"	"PF3D7_1326700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1125280-1126908(+) | length=542 | sequence_SO=chromosome | SO=protein_coding"	"15.1291512915129"	"8"	"24"	"8"	"1"	"542"	"63.12"	"9.54"	""	"1.022"	"0.979"	"1.109"	"0.885"	"0.851"	"0.880"	"0.911"	"0.738"	"0.798"	"1244.5"	"1271.3"	"1217.9"	"1380.6"	"1101.6"	"1095.1"	"1059.2"	"1133.4"	"918.1"	"993.0"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.931"	"0"	"210.44"	"8"
"False"	"IsMasterProtein"	"PF3D7_0721600"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S5, putative | location=Pf3D7_07_v3:931459-932164(-) | length=195 | sequence_SO=chromosome | SO=protein_coding"	"35.8974358974359"	"8"	"14"	"8"	"1"	"195"	"21.849"	"9.61"	"Acetyl [N-Term]"	"0.866"	"0.539"	"0.387"	"0.241"	"0.189"	"0.206"	"0.197"	"0.141"	"0.130"	"1823.2"	"1579.2"	"982.1"	"704.9"	"438.8"	"375.4"	"344.9"	"359.2"	"257.2"	"237.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"5.31"	"0"	"209.971744654181"	"8"
"False"	"IsMasterProtein"	"PF3D7_1326100"	"organism=Plasmodium_falciparum_3D7 | product=WD repeat-containing protein, putative | location=Pf3D7_13_v3:1087584-1089099(+) | length=336 | sequence_SO=chromosome | SO=protein_coding"	"15.1785714285714"	"5"	"12"	"4"	"1"	"336"	"39.264"	"6.79"	"Acetyl [N-Term]"	"1.045"	"1.025"	"1.123"	"0.773"	"0.377"	"0.587"	"0.168"	"0.124"	"0.108"	"634.5"	"663.1"	"650.5"	"712.6"	"490.6"	"372.2"	"239.0"	"106.5"	"78.6"	"68.7"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"2.162"	"0"	"209.894289737908"	"5"
"False"	"IsMasterProtein"	"PF3D7_1442100"	"organism=Plasmodium_falciparum_3D7 | product=replication factor A protein 3, putative (RPA3) | location=Pf3D7_14_v3:1706520-1707512(-) | length=109 | sequence_SO=chromosome | SO=protein_coding"	"22.9357798165138"	"3"	"9"	"3"	"1"	"109"	"12.602"	"4.64"	"Acetyl [N-Term]"	"1.037"	"0.911"	"0.886"	"0.468"	"0.216"	"0.335"	"0.160"	"0.140"	"0.111"	"349.9"	"362.8"	"318.8"	"309.9"	"163.7"	"117.3"	"75.5"	"55.9"	"49.1"	"39.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"16.783"	"0"	"209.646666666667"	"3"
"False"	"IsMasterProtein"	"PF3D7_0724600"	"organism=Plasmodium_falciparum_3D7 | product=protein kinase, putative | location=Pf3D7_07_v3:1026444-1033077(-) | length=2041 | sequence_SO=chromosome | SO=protein_coding"	"8.28025477707006"	"18"	"23"	"17"	"1"	"2041"	"243.403"	"8.12"	""	"1.025"	"1.043"	"1.143"	"0.861"	"0.863"	"0.821"	"0.913"	"0.775"	"0.849"	"1159.1"	"1188.3"	"1208.9"	"1324.5"	"997.7"	"951.3"	"1000.3"	"1058.1"	"898.1"	"984.0"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"0.429"	"0"	"209.16139237201"	"18"
"False"	"IsMasterProtein"	"PF3D7_0206500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:263037-267347(-) | length=1436 | sequence_SO=chromosome | SO=protein_coding"	"7.72980501392758"	"11"	"30"	"10"	"1"	"1436"	"164.745"	"9.51"	""	"0.988"	"0.929"	"1.025"	"0.675"	"0.646"	"0.646"	"0.661"	"0.585"	"0.576"	"1604.1"	"1584.9"	"1491.0"	"1644.0"	"1082.8"	"1035.8"	"1036.1"	"1061.0"	"939.0"	"924.1"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"0.419"	"0"	"208.162831210409"	"11"
"False"	"IsMasterProtein"	"PF3D7_1448300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1972498-1977423(-) | length=1641 | sequence_SO=chromosome | SO=protein_coding"	"6.94698354661792"	"11"	"14"	"11"	"1"	"1641"	"190.91"	"5.19"	""	"0.934"	"0.758"	"0.690"	"0.444"	"0.431"	"0.445"	"0.466"	"0.393"	"0.386"	"1559.2"	"1456.3"	"1182.2"	"1075.8"	"691.8"	"693.5"	"672.6"	"726.1"	"612.1"	"602.3"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.396"	"0"	"207.7"	"11"
"False"	"IsMasterProtein"	"PF3D7_1250600"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initiation factor 2b, subunit 2, putative | location=Pf3D7_12_v3:2071602-2073641(-) | length=679 | sequence_SO=chromosome | SO=protein_coding"	"13.5493372606775"	"9"	"14"	"9"	"1"	"679"	"78.703"	"7.88"	""	"1.081"	"1.038"	"1.117"	"0.804"	"0.801"	"0.816"	"0.872"	"0.719"	"0.712"	"1202.2"	"1299.2"	"1247.9"	"1343.0"	"966.4"	"981.1"	"963.2"	"1047.9"	"864.0"	"855.7"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"0.756"	"0"	"207.479460960515"	"9"
"False"	"IsMasterProtein"	"PF3D7_1207100"	"organism=Plasmodium_falciparum_3D7 | product=small subunit rRNA processing factor, putative | location=Pf3D7_12_v3:324336-326858(-) | length=840 | sequence_SO=chromosome | SO=protein_coding"	"12.6190476190476"	"11"	"17"	"11"	"1"	"840"	"100.109"	"6.43"	""	"1.076"	"0.952"	"0.959"	"0.630"	"0.622"	"0.614"	"0.697"	"0.533"	"0.611"	"2416.8"	"2600.4"	"2301.2"	"2316.7"	"1523.5"	"1483.9"	"1503.1"	"1684.1"	"1287.4"	"1476.9"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"0.891"	"0"	"207.40343952011"	"11"
"False"	"IsMasterProtein"	"PF3D7_1004000"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L13, putative | location=Pf3D7_10_v3:179344-180226(-) | length=202 | sequence_SO=chromosome | SO=protein_coding"	"49.5049504950495"	"11"	"17"	"11"	"1"	"202"	"23.739"	"10.18"	""	"0.733"	"0.319"	"0.201"	"0.189"	"0.192"	"0.183"	"0.207"	"0.149"	"0.129"	"3153.2"	"2312.7"	"1007.2"	"634.9"	"596.5"	"576.4"	"605.7"	"651.9"	"470.0"	"405.2"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"5.661"	"0"	"207.384921057034"	"11"
"False"	"IsMasterProtein"	"PF3D7_0936800"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTc), unknown function | location=Pf3D7_09_v3:1458392-1459862(+) | length=383 | sequence_SO=chromosome | SO=protein_coding"	"15.1436031331593"	"7"	"12"	"7"	"1"	"383"	"45.472"	"9.7"	""	"0.958"	"0.716"	"0.454"	"0.332"	"0.218"	"0.250"	"0.181"	"0.144"	"0.140"	"2767.6"	"2652.0"	"1980.9"	"1255.7"	"919.7"	"690.6"	"602.7"	"500.9"	"399.0"	"388.1"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.848"	"0"	"207.218194245731"	"7"
"False"	"IsMasterProtein"	"PF3D7_1025300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1057890-1060658(-) | length=922 | sequence_SO=chromosome | SO=protein_coding"	"9.6529284164859"	"10"	"10"	"10"	"1"	"922"	"109.005"	"8.27"	""	"1.003"	"0.926"	"0.780"	"0.519"	"0.373"	"0.448"	"0.355"	"0.273"	"0.279"	"1381.9"	"1386.0"	"1279.6"	"1077.8"	"717.8"	"619.2"	"514.9"	"490.3"	"377.9"	"385.7"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.45"	"0"	"207.033328330485"	"10"
"False"	"IsMasterProtein"	"PF3D7_0208100.1"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:327932-335203(+) | length=1789 | sequence_SO=chromosome | SO=protein_coding"	"5.36612632755729"	"8"	"14"	"7"	"1"	"1789"	"211.755"	"8.79"	""	"1.023"	"0.969"	"1.054"	"0.798"	"0.761"	"0.814"	"0.805"	"0.675"	"0.723"	"1292.2"	"1322.2"	"1252.0"	"1362.1"	"1031.8"	"1051.9"	"983.8"	"1039.7"	"872.2"	"933.9"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.282"	"1"	"206.720091985759"	"8"
