"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F4: 126, Sample, Pyr"	"Abundance: F4: 127N, Sample, Pyr"	"Abundance: F4: 127C, Sample, Pyr"	"Abundance: F4: 128N, Sample, Pyr"	"Abundance: F4: 128C, Sample, Pyr"	"Abundance: F4: 129N, Sample, Pyr"	"Abundance: F4: 129C, Sample, Pyr"	"Abundance: F4: 130N, Sample, Pyr"	"Abundance: F4: 130C, Sample, Pyr"	"Abundance: F4: 131, Sample, Pyr"	"Abundances Count: F4: 126, Sample, Pyr"	"Abundances Count: F4: 127N, Sample, Pyr"	"Abundances Count: F4: 127C, Sample, Pyr"	"Abundances Count: F4: 128N, Sample, Pyr"	"Abundances Count: F4: 128C, Sample, Pyr"	"Abundances Count: F4: 129N, Sample, Pyr"	"Abundances Count: F4: 129C, Sample, Pyr"	"Abundances Count: F4: 130N, Sample, Pyr"	"Abundances Count: F4: 130C, Sample, Pyr"	"Abundances Count: F4: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0204500"	"organism=Plasmodium_falciparum_3D7 | product=aspartate transaminase (AspAT) | location=Pf3D7_02_v3:198353-199570(-) | length=405 | sequence_SO=chromosome | SO=protein_coding"	"19.2592592592593"	"8"	"18"	"8"	"1"	"405"	"46.975"	"6.83"	""	"1.005"	"1.004"	"1.040"	"0.770"	"0.514"	"0.304"	"0.210"	"0.145"	"0.114"	"1652.1"	"1659.7"	"1718.0"	"1658.8"	"1272.7"	"850.0"	"502.5"	"346.3"	"239.3"	"188.3"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.783"	"0"	"122.533402213732"	"8"
"False"	"IsMasterProtein"	"PF3D7_0511000"	"organism=Plasmodium_falciparum_3D7 | product=translationally-controlled tumor protein homolog (TCTP) | location=Pf3D7_05_v3:467585-468100(-) | length=171 | sequence_SO=chromosome | SO=protein_coding"	"23.9766081871345"	"5"	"15"	"5"	"1"	"171"	"19.967"	"4.69"	""	"1.081"	"1.171"	"1.074"	"0.794"	"0.539"	"0.220"	"0.100"	"0.078"	"0.063"	"1517.2"	"1639.6"	"1628.8"	"1777.3"	"1205.4"	"817.9"	"334.5"	"152.2"	"117.7"	"96.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"3.217"	"0"	"122.480909090909"	"5"
"False"	"IsMasterProtein"	"PF3D7_1110300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:410202-411355(-) | length=221 | sequence_SO=chromosome | SO=protein_coding"	"22.6244343891403"	"5"	"13"	"5"	"1"	"221"	"25.865"	"9.55"	""	"1.071"	"1.088"	"0.894"	"0.789"	"0.764"	"0.759"	"0.832"	"0.675"	"0.731"	"850.2"	"910.4"	"760.5"	"924.8"	"670.8"	"649.3"	"645.6"	"707.1"	"574.1"	"621.2"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"5.579"	"0"	"122.297268364041"	"5"
"False"	"IsMasterProtein"	"PF3D7_1325400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1052751-1063310(+) | length=3519 | sequence_SO=chromosome | SO=protein_coding"	"3.52372833191248"	"11"	"13"	"11"	"1"	"3519"	"418.824"	"6.76"	""	"0.956"	"0.740"	"0.935"	"0.551"	"0.474"	"0.464"	"0.506"	"0.372"	"0.435"	"470.9"	"450.3"	"440.2"	"348.3"	"259.4"	"223.1"	"218.5"	"238.1"	"175.3"	"205.0"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.12"	"0"	"122.266666666667"	"11"
"False"	"IsMasterProtein"	"PF3D7_1307000"	"organism=Plasmodium_falciparum_3D7 | product=exosome complex component RRP40, putative (RRP40) | location=Pf3D7_13_v3:325215-326371(-) | length=245 | sequence_SO=chromosome | SO=protein_coding"	"19.5918367346939"	"4"	"5"	"4"	"1"	"245"	"28.273"	"6.99"	""	"1.091"	"0.992"	"1.036"	"0.620"	"0.318"	"0.203"	"0.262"	"0.184"	"0.186"	"460.0"	"502.0"	"476.7"	"456.1"	"285.4"	"146.4"	"93.6"	"120.5"	"84.7"	"85.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.719"	"0"	"122.241922483752"	"4"
"False"	"IsMasterProtein"	"PF3D7_1340700"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-11B (RAB11b) | location=Pf3D7_13_v3:1621292-1622718(-) | length=229 | sequence_SO=chromosome | SO=protein_coding"	"27.0742358078603"	"6"	"7"	"5"	"1"	"229"	"25.915"	"9.04"	""	"1.009"	"0.530"	"0.843"	"0.267"	"0.222"	"0.177"	"0.126"	"0.138"	"0.115"	"457.3"	"461.5"	"385.6"	"242.2"	"122.0"	"101.4"	"81.1"	"57.5"	"63.2"	"52.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"1.154"	"1"	"122.156666666667"	"6"
"False"	"IsMasterProtein"	"PF3D7_1210100"	"organism=Plasmodium_falciparum_3D7 | product=syntaxin, Qa-SNARE family (SYN2) | location=Pf3D7_12_v3:455304-456236(-) | length=310 | sequence_SO=chromosome | SO=protein_coding"	"10.9677419354839"	"3"	"4"	"3"	"1"	"310"	"36.825"	"5.63"	""	"0.988"	"0.681"	"0.928"	"0.288"	"0.173"	"0.128"	"0.133"	"0.085"	"0.087"	"433.7"	"428.6"	"402.5"	"295.4"	"125.0"	"74.9"	"55.4"	"57.6"	"36.7"	"37.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.413"	"0"	"122.15"	"3"
"False"	"IsMasterProtein"	"PF3D7_1027400"	"organism=Plasmodium_falciparum_3D7 | product=DNA-directed RNA polymerase II, putative | location=Pf3D7_10_v3:1145823-1146795(-) | length=177 | sequence_SO=chromosome | SO=protein_coding"	"20.3389830508475"	"4"	"6"	"4"	"1"	"177"	"20.327"	"7.75"	""	"0.952"	"0.877"	"0.970"	"0.502"	"0.348"	"0.176"	"0.143"	"0.147"	"0.115"	"981.3"	"934.1"	"951.8"	"860.6"	"492.9"	"341.5"	"172.9"	"140.8"	"144.6"	"112.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"1.424"	"0"	"122.103333333333"	"4"
"False"	"IsMasterProtein"	"PF3D7_1140100"	"organism=Plasmodium_falciparum_3D7 | product=V-type proton ATPase subunit F, putative | location=Pf3D7_11_v3:1598550-1599632(-) | length=128 | sequence_SO=chromosome | SO=protein_coding"	"46.875"	"6"	"7"	"6"	"1"	"128"	"14.615"	"6.54"	""	"1.023"	"1.026"	"0.978"	"0.694"	"0.429"	"0.136"	"0.050"	"0.023"	"0.016"	"605.7"	"619.7"	"592.2"	"621.3"	"420.1"	"260.1"	"82.2"	"30.5"	"13.9"	"9.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"4.012"	"0"	"121.974564305418"	"6"
"False"	"IsMasterProtein"	"PF3D7_1123300"	"organism=Plasmodium_falciparum_3D7 | product=RING zinc finger protein, putative | location=Pf3D7_11_v3:921823-923892(+) | length=689 | sequence_SO=chromosome | SO=protein_coding"	"8.27285921625544"	"6"	"9"	"6"	"1"	"689"	"79.684"	"5.73"	""	"0.988"	"0.997"	"0.921"	"0.779"	"0.739"	"0.794"	"0.786"	"0.666"	"0.668"	"840.2"	"830.2"	"773.7"	"838.0"	"654.3"	"620.5"	"666.8"	"660.8"	"559.7"	"561.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.63"	"0"	"121.97070949333"	"6"
"False"	"IsMasterProtein"	"PF3D7_0501600"	"organism=Plasmodium_falciparum_3D7 | product=rhoptry-associated protein 2 (RAP2) | location=Pf3D7_05_v3:84041-85237(-) | length=398 | sequence_SO=chromosome | SO=protein_coding"	"16.0804020100503"	"6"	"7"	"6"	"1"	"398"	"46.709"	"8.79"	""	"1.088"	"0.952"	"0.964"	"0.342"	"0.246"	"0.189"	"0.208"	"0.151"	"0.146"	"645.9"	"702.8"	"622.9"	"614.9"	"221.1"	"159.2"	"122.2"	"134.3"	"97.3"	"94.1"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.905"	"0"	"121.938571428571"	"6"
"False"	"IsMasterProtein"	"PF3D7_1113600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:527572-528702(+) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"10.1063829787234"	"4"	"4"	"4"	"1"	"376"	"43.914"	"8"	""	"1.016"	"1.224"	"1.012"	"0.875"	"0.846"	"0.911"	"0.932"	"0.820"	"0.840"	"298.4"	"303.2"	"301.9"	"365.3"	"261.2"	"252.3"	"271.9"	"278.0"	"244.8"	"250.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.468"	"0"	"121.74"	"4"
"False"	"IsMasterProtein"	"PF3D7_1411200"	"organism=Plasmodium_falciparum_3D7 | product=rhomboid protease ROM8 (ROM8) | location=Pf3D7_14_v3:452175-454879(-) | length=738 | sequence_SO=chromosome | SO=protein_coding"	"7.04607046070461"	"4"	"6"	"4"	"1"	"738"	"86.728"	"9.26"	""	"1.131"	"1.311"	"1.102"	"0.923"	"0.986"	"0.950"	"1.116"	"0.818"	"0.983"	"402.7"	"455.3"	"443.7"	"527.8"	"371.5"	"397.0"	"382.7"	"449.3"	"329.6"	"395.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.322"	"0"	"121.51"	"4"
"False"	"IsMasterProtein"	"PF3D7_1237000"	"organism=Plasmodium_falciparum_3D7 | product=SUMO-activating enzyme subunit 2 (UBA2) | location=Pf3D7_12_v3:1538138-1540408(+) | length=686 | sequence_SO=chromosome | SO=protein_coding"	"9.03790087463557"	"7"	"10"	"7"	"1"	"686"	"81.069"	"6.16"	""	"0.997"	"0.454"	"0.829"	"0.164"	"0.120"	"0.088"	"0.096"	"0.083"	"0.076"	"1410.0"	"1406.3"	"1168.7"	"639.9"	"231.1"	"169.0"	"124.5"	"135.2"	"117.3"	"107.0"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.585"	"0"	"121.421257590091"	"7"
"False"	"IsMasterProtein"	"PF3D7_1116800"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 101 (HSP101) | location=Pf3D7_11_v3:636094-639511(-) | length=906 | sequence_SO=chromosome | SO=protein_coding"	"7.06401766004415"	"6"	"6"	"6"	"1"	"906"	"102.81"	"9.14"	""	"1.090"	"0.912"	"0.959"	"0.658"	"0.588"	"0.589"	"0.628"	"0.534"	"0.513"	"360.6"	"393.2"	"345.9"	"329.0"	"237.3"	"211.9"	"212.5"	"226.4"	"192.6"	"185.1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.264"	"0"	"121.27"	"6"
"False"	"IsMasterProtein"	"PF3D7_1138700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:1525654-1531744(-) | length=1870 | sequence_SO=chromosome | SO=protein_coding"	"3.36898395721925"	"7"	"9"	"7"	"1"	"1870"	"221.918"	"9.09"	""	"1.006"	"1.101"	"1.019"	"0.759"	"0.695"	"0.723"	"0.713"	"0.641"	"0.661"	"874.0"	"879.1"	"890.3"	"962.7"	"663.3"	"607.2"	"632.3"	"622.9"	"559.9"	"578.1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.196"	"0"	"120.898571428571"	"7"
"False"	"IsMasterProtein"	"PF3D7_0607600"	"organism=Plasmodium_falciparum_3D7 | product=spindle assembly abnormal protein 6, putative (SAS6) | location=Pf3D7_06_v3:313856-316882(-) | length=861 | sequence_SO=chromosome | SO=protein_coding"	"5.69105691056911"	"4"	"5"	"4"	"1"	"861"	"101.173"	"6.33"	""	"1.115"	"0.855"	"0.972"	"0.763"	"0.753"	"0.681"	"0.637"	"0.665"	"0.495"	"427.6"	"476.6"	"415.5"	"365.8"	"326.1"	"322.1"	"291.3"	"272.2"	"284.2"	"211.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.212"	"0"	"120.5"	"4"
"False"	"IsMasterProtein"	"PF3D7_0816000"	"organism=Plasmodium_falciparum_3D7 | product=ribosome assembly protein RRB1, putative (RRB1) | location=Pf3D7_08_v3:746013-747488(-) | length=491 | sequence_SO=chromosome | SO=protein_coding"	"19.755600814664"	"9"	"12"	"9"	"1"	"491"	"56.474"	"5.33"	""	"1.104"	"0.860"	"0.912"	"0.488"	"0.313"	"0.261"	"0.243"	"0.209"	"0.200"	"1626.3"	"1795.8"	"1483.6"	"1398.4"	"793.9"	"508.7"	"425.1"	"395.8"	"339.3"	"325.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.276"	"0"	"120.145"	"9"
"False"	"IsMasterProtein"	"PF3D7_0303300"	"organism=Plasmodium_falciparum_3D7 | product=DNA-directed RNA polymerase subunit I, putative | location=Pf3D7_03_v3:175022-175799(-) | length=153 | sequence_SO=chromosome | SO=protein_coding"	"18.9542483660131"	"3"	"5"	"3"	"1"	"153"	"17.823"	"4.28"	""	"0.961"	"0.783"	"0.914"	"0.341"	"0.321"	"0.298"	"0.299"	"0.258"	"0.250"	"498.0"	"478.7"	"455.0"	"389.9"	"170.0"	"159.7"	"148.3"	"148.7"	"128.6"	"124.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.728"	"0"	"120"	"3"
"False"	"IsMasterProtein"	"PF3D7_0210200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:413278-421137(-) | length=2588 | sequence_SO=chromosome | SO=protein_coding"	"1.97063369397218"	"5"	"5"	"5"	"1"	"2588"	"309.832"	"6.4"	""	"0.999"	"0.770"	"0.901"	"0.422"	"0.364"	"0.374"	"0.349"	"0.280"	"0.334"	"484.4"	"483.8"	"436.6"	"373.2"	"204.6"	"176.4"	"181.2"	"168.9"	"135.8"	"161.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.083"	"0"	"119.930821113794"	"5"
"False"	"IsMasterProtein"	"PF3D7_0512300"	"organism=Plasmodium_falciparum_3D7 | product=CDK-activating kinase assembly factor (MAT1) | location=Pf3D7_05_v3:533556-534338(-) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"26.9230769230769"	"6"	"9"	"6"	"1"	"260"	"31.287"	"7.36"	""	"1.115"	"0.924"	"1.037"	"0.618"	"0.419"	"0.306"	"0.287"	"0.203"	"0.123"	"193.7"	"215.9"	"200.8"	"179.0"	"119.8"	"81.1"	"59.2"	"55.5"	"39.3"	"23.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.239"	"0"	"119.881428571429"	"6"
"False"	"IsMasterProtein"	"PF3D7_1327000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1134070-1138040(-) | length=1214 | sequence_SO=chromosome | SO=protein_coding"	"6.83690280065898"	"8"	"9"	"8"	"1"	"1214"	"145.49"	"5.53"	""	"0.945"	"0.484"	"0.797"	"0.281"	"0.220"	"0.216"	"0.187"	"0.127"	"0.120"	"718.6"	"679.1"	"572.4"	"347.7"	"202.0"	"158.3"	"155.0"	"134.7"	"91.3"	"86.0"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.306"	"0"	"119.8"	"8"
"False"	"IsMasterProtein"	"PF3D7_1470700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2890054-2891796(+) | length=580 | sequence_SO=chromosome | SO=protein_coding"	"13.1034482758621"	"4"	"7"	"4"	"1"	"580"	"68.624"	"8.9"	""	"1.077"	"1.221"	"1.013"	"0.975"	"1.085"	"1.104"	"0.998"	"0.747"	"0.804"	"125.5"	"135.2"	"127.1"	"153.2"	"122.3"	"136.2"	"138.6"	"125.3"	"93.8"	"100.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.365"	"0"	"119.643333333333"	"4"
"False"	"IsMasterProtein"	"PF3D7_1324700"	"organism=Plasmodium_falciparum_3D7 | product=SNARE protein, putative (YKT6.2) | location=Pf3D7_13_v3:1034900-1035637(+) | length=221 | sequence_SO=chromosome | SO=protein_coding"	"14.027149321267"	"3"	"4"	"3"	"1"	"221"	"25.731"	"8.37"	""	"1.049"	"1.212"	"1.020"	"0.824"	"0.690"	"0.493"	"0.380"	"0.184"	"0.131"	"427.3"	"448.3"	"435.8"	"517.9"	"352.3"	"294.9"	"210.6"	"162.4"	"78.5"	"56.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.778"	"0"	"119.48"	"3"
"False"	"IsMasterProtein"	"PF3D7_1021500"	"organism=Plasmodium_falciparum_3D7 | product=RNA helicase, putative | location=Pf3D7_10_v3:867635-869677(-) | length=680 | sequence_SO=chromosome | SO=protein_coding"	"5.88235294117647"	"4"	"6"	"4"	"1"	"680"	"79.812"	"9.42"	""	"0.976"	"0.906"	"0.940"	"0.629"	"0.597"	"0.629"	"0.643"	"0.541"	"0.526"	"585.3"	"571.5"	"549.9"	"530.5"	"367.9"	"349.4"	"368.2"	"376.6"	"316.8"	"307.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.233"	"0"	"119.422024249892"	"4"
"False"	"IsMasterProtein"	"PF3D7_0630300"	"organism=Plasmodium_falciparum_3D7 | product=DNA polymerase epsilon, catalytic subunit a, putative | location=Pf3D7_06_v3:1260398-1269596(-) | length=2907 | sequence_SO=chromosome | SO=protein_coding"	"2.2359821121431"	"6"	"7"	"6"	"1"	"2907"	"344.39"	"8.37"	""	"1.067"	"0.971"	"0.964"	"0.442"	"0.416"	"0.393"	"0.397"	"0.326"	"0.378"	"566.2"	"604.4"	"545.8"	"549.5"	"250.3"	"235.3"	"222.3"	"224.8"	"184.4"	"213.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.084"	"0"	"119.363333333333"	"6"
"False"	"IsMasterProtein"	"PF3D7_1321500.1"	"organism=Plasmodium_falciparum_3D7 | product=3',5'-cyclic nucleotide phosphodiesterase, putative | location=Pf3D7_13_v3:890106-894782(-) | length=1139 | sequence_SO=chromosome | SO=protein_coding"	"7.81387181738367"	"8"	"10"	"7"	"1"	"1139"	"133.084"	"7.56"	""	"1.029"	"1.043"	"0.996"	"0.751"	"0.728"	"0.746"	"0.770"	"0.648"	"0.651"	"625.5"	"643.8"	"623.2"	"652.7"	"469.8"	"455.3"	"466.8"	"481.7"	"405.2"	"407.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.468"	"1"	"119.173052517928"	"8"
"False"	"IsMasterProtein"	"PF3D7_0614800"	"organism=Plasmodium_falciparum_3D7 | product=endonuclease III homologue, putative | location=Pf3D7_06_v3:615297-616610(-) | length=437 | sequence_SO=chromosome | SO=protein_coding"	"12.1281464530892"	"5"	"5"	"5"	"1"	"437"	"51.506"	"9.36"	""	"1.024"	"1.209"	"1.063"	"0.869"	"0.874"	"0.891"	"1.041"	"0.799"	"0.923"	"534.5"	"547.4"	"568.0"	"646.3"	"464.7"	"466.9"	"476.3"	"556.4"	"427.1"	"493.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.45"	"0"	"119.14"	"5"
"False"	"IsMasterProtein"	"PF3D7_0309300"	"organism=Plasmodium_falciparum_3D7 | product=N2227-like protein, putative | location=Pf3D7_03_v3:397649-400516(+) | length=955 | sequence_SO=chromosome | SO=protein_coding"	"5.44502617801047"	"5"	"6"	"5"	"1"	"955"	"112.175"	"5.43"	""	"1.005"	"0.806"	"0.908"	"0.529"	"0.550"	"0.477"	"0.561"	"0.459"	"0.559"	"336.6"	"338.4"	"305.8"	"271.4"	"178.0"	"185.2"	"160.7"	"188.9"	"154.4"	"188.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.342"	"0"	"118.71"	"5"
"False"	"IsMasterProtein"	"PF3D7_1002900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:138765-139853(+) | length=127 | sequence_SO=chromosome | SO=protein_coding"	"40.1574803149606"	"5"	"6"	"5"	"1"	"127"	"14.508"	"6.55"	""	"0.975"	"1.136"	"0.994"	"0.919"	"0.852"	"0.893"	"1.066"	"0.781"	"0.880"	"314.3"	"306.5"	"312.3"	"357.1"	"288.8"	"267.7"	"280.8"	"334.9"	"245.4"	"276.7"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"2.162"	"0"	"118.66976586757"	"5"
"False"	"IsMasterProtein"	"PF3D7_1349500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1985337-1995614(-) | length=3381 | sequence_SO=chromosome | SO=protein_coding"	"1.59716060337178"	"6"	"7"	"6"	"1"	"3381"	"405.156"	"7.91"	""	"1.007"	"0.933"	"0.970"	"0.518"	"0.543"	"0.494"	"0.516"	"0.423"	"0.453"	"452.8"	"456.0"	"439.2"	"422.5"	"234.7"	"245.8"	"223.6"	"233.5"	"191.7"	"205.1"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.073"	"0"	"118.472632366868"	"6"
"False"	"IsMasterProtein"	"PF3D7_1472100"	"organism=Plasmodium_falciparum_3D7 | product=protein transport protein YIP1, putative (YIP1) | location=Pf3D7_14_v3:2941600-2943259(-) | length=314 | sequence_SO=chromosome | SO=protein_coding"	"8.59872611464968"	"2"	"7"	"2"	"1"	"314"	"36.32"	"7.83"	""	"0.960"	"1.106"	"1.024"	"0.749"	"0.734"	"0.745"	"0.712"	"0.659"	"0.674"	"254.6"	"244.5"	"260.8"	"281.5"	"190.6"	"187.0"	"189.6"	"181.4"	"167.9"	"171.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.848"	"0"	"118.45"	"2"
"False"	"IsMasterProtein"	"PF3D7_0404600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_04_v3:247731-260147(+) | length=4138 | sequence_SO=chromosome | SO=protein_coding"	"2.94828419526341"	"11"	"12"	"11"	"1"	"4138"	"490.014"	"7.03"	""	"1.027"	"1.116"	"0.993"	"0.785"	"0.746"	"0.768"	"0.801"	"0.661"	"0.662"	"804.4"	"826.0"	"798.4"	"898.0"	"631.7"	"600.1"	"617.7"	"644.4"	"531.5"	"532.2"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.113"	"0"	"118.21"	"11"
"False"	"IsMasterProtein"	"PF3D7_1013600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:533109-539825(+) | length=2238 | sequence_SO=chromosome | SO=protein_coding"	"1.83199285075961"	"4"	"6"	"4"	"1"	"2238"	"269.103"	"8.57"	""	"0.968"	"0.881"	"0.928"	"0.644"	"0.676"	"0.689"	"0.782"	"0.637"	"0.660"	"844.1"	"817.4"	"783.0"	"743.4"	"543.7"	"570.8"	"581.2"	"660.4"	"537.3"	"557.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.086"	"0"	"118.090840278715"	"4"
"False"	"IsMasterProtein"	"PF3D7_1342100"	"organism=Plasmodium_falciparum_3D7 | product=aconitate hydratase (IRP) | location=Pf3D7_13_v3:1657442-1660171(+) | length=909 | sequence_SO=chromosome | SO=protein_coding"	"8.8008800880088"	"9"	"9"	"9"	"1"	"909"	"103.313"	"7.69"	""	"1.032"	"0.689"	"0.955"	"0.235"	"0.199"	"0.164"	"0.152"	"0.129"	"0.139"	"893.7"	"922.5"	"853.3"	"615.6"	"210.0"	"177.5"	"146.8"	"135.8"	"114.9"	"124.3"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"0.429"	"0"	"117.816260172359"	"9"
"False"	"IsMasterProtein"	"PF3D7_0309000"	"organism=Plasmodium_falciparum_3D7 | product=dual specificity protein phosphatase (YVH1) | location=Pf3D7_03_v3:384375-386879(+) | length=575 | sequence_SO=chromosome | SO=protein_coding"	"11.6521739130435"	"6"	"7"	"6"	"1"	"575"	"67.743"	"8.24"	""	"0.945"	"1.043"	"1.016"	"0.822"	"0.651"	"0.500"	"0.397"	"0.376"	"0.368"	"682.3"	"644.7"	"693.1"	"711.3"	"560.8"	"444.0"	"341.2"	"270.6"	"256.8"	"251.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.484"	"0"	"117.734261561932"	"6"
"False"	"IsMasterProtein"	"PF3D7_1339300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1583226-1584053(+) | length=275 | sequence_SO=chromosome | SO=protein_coding"	"16.3636363636364"	"4"	"7"	"4"	"1"	"275"	"31.376"	"7.74"	""	"0.973"	"1.042"	"1.005"	"0.651"	"0.661"	"0.643"	"0.671"	"0.572"	"0.630"	"477.1"	"464.2"	"479.4"	"497.1"	"310.5"	"315.4"	"306.7"	"320.2"	"272.7"	"300.7"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"2.162"	"0"	"117.19"	"4"
"False"	"IsMasterProtein"	"PF3D7_1417100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:690451-691272(+) | length=273 | sequence_SO=chromosome | SO=protein_coding"	"24.9084249084249"	"7"	"11"	"7"	"1"	"273"	"32.319"	"8.94"	""	"1.031"	"1.210"	"1.034"	"0.880"	"0.830"	"0.842"	"0.817"	"0.704"	"0.740"	"794.1"	"819.0"	"820.8"	"961.0"	"698.8"	"658.8"	"668.4"	"649.1"	"559.0"	"587.6"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.683"	"0"	"116.92"	"7"
