"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F2: 126, Sample, DMSO"	"Abundance: F2: 127N, Sample, DMSO"	"Abundance: F2: 127C, Sample, DMSO"	"Abundance: F2: 128N, Sample, DMSO"	"Abundance: F2: 128C, Sample, DMSO"	"Abundance: F2: 129N, Sample, DMSO"	"Abundance: F2: 129C, Sample, DMSO"	"Abundance: F2: 130N, Sample, DMSO"	"Abundance: F2: 130C, Sample, DMSO"	"Abundance: F2: 131, Sample, DMSO"	"Abundances Count: F2: 126, Sample, DMSO"	"Abundances Count: F2: 127N, Sample, DMSO"	"Abundances Count: F2: 127C, Sample, DMSO"	"Abundances Count: F2: 128N, Sample, DMSO"	"Abundances Count: F2: 128C, Sample, DMSO"	"Abundances Count: F2: 129N, Sample, DMSO"	"Abundances Count: F2: 129C, Sample, DMSO"	"Abundances Count: F2: 130N, Sample, DMSO"	"Abundances Count: F2: 130C, Sample, DMSO"	"Abundances Count: F2: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0727900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:1184401-1190172(+) | length=1923 | sequence_SO=chromosome | SO=protein_coding"	"2.08008320332813"	"3"	"4"	"3"	"1"	"1923"	"230.286"	"8.18"	""	"0.927"	"0.813"	"0.802"	"0.584"	"0.563"	"0.541"	"0.542"	"0.513"	"0.574"	"255.8"	"237.2"	"207.9"	"205.2"	"149.5"	"143.9"	"138.5"	"138.6"	"131.1"	"146.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.064"	"0"	"94.0633333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1001300"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTa), unknown function | location=Pf3D7_10_v3:72934-73917(-) | length=278 | sequence_SO=chromosome | SO=protein_coding"	"7.55395683453237"	"2"	"4"	"2"	"1"	"278"	"33.122"	"5.26"	""	"0.969"	"0.938"	"1.030"	"0.747"	"0.662"	"0.598"	"0.361"	"0.220"	"0.193"	"250.0"	"242.3"	"234.4"	"257.5"	"186.8"	"165.5"	"149.6"	"90.3"	"54.9"	"48.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.389"	"0"	"93.82"	"2"
"False"	"IsMasterProtein"	"PF3D7_1446600"	"organism=Plasmodium_falciparum_3D7 | product=centrin-2 (CEN2) | location=Pf3D7_14_v3:1917232-1918010(-) | length=168 | sequence_SO=chromosome | SO=protein_coding"	"20.8333333333333"	"4"	"6"	"4"	"1"	"168"	"19.299"	"4.69"	""	"0.895"	"0.897"	"0.803"	"0.518"	"0.436"	"0.403"	"0.366"	"0.353"	"0.309"	"659.8"	"590.7"	"592.0"	"529.7"	"342.0"	"287.9"	"265.7"	"241.2"	"232.8"	"204.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.848"	"0"	"93.6833333333333"	"4"
"False"	"IsMasterProtein"	"PF3D7_1309400"	"organism=Plasmodium_falciparum_3D7 | product=HORMA domain protein, putative | location=Pf3D7_13_v3:431892-435875(+) | length=1327 | sequence_SO=chromosome | SO=protein_coding"	"6.10399397136398"	"6"	"9"	"5"	"1"	"1327"	"158.026"	"6.25"	""	"0.878"	"0.986"	"0.860"	"0.725"	"0.636"	"0.607"	"0.599"	"0.527"	"0.555"	"893.3"	"784.4"	"880.9"	"768.4"	"648.0"	"568.3"	"542.0"	"535.4"	"471.2"	"495.9"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.32"	"0"	"93.68"	"6"
"False"	"IsMasterProtein"	"PF3D7_0926800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:1092844-1096521(-) | length=1225 | sequence_SO=chromosome | SO=protein_coding"	"5.46938775510204"	"7"	"9"	"7"	"1"	"1225"	"144.9"	"8.34"	""	"1.021"	"0.968"	"0.890"	"0.724"	"0.665"	"0.676"	"0.668"	"0.619"	"0.600"	"677.3"	"691.5"	"655.6"	"603.1"	"490.4"	"450.6"	"457.9"	"452.4"	"419.0"	"406.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.215"	"0"	"93.6704136910201"	"7"
"False"	"IsMasterProtein"	"PF3D7_1127300"	"organism=Plasmodium_falciparum_3D7 | product=methyltransferase, putative | location=Pf3D7_11_v3:1063670-1064551(-) | length=293 | sequence_SO=chromosome | SO=protein_coding"	"12.6279863481229"	"4"	"6"	"4"	"1"	"293"	"35.534"	"9.29"	""	"0.909"	"0.851"	"0.507"	"0.229"	"0.192"	"0.147"	"0.136"	"0.113"	"0.094"	"1508.6"	"1370.9"	"1284.0"	"765.0"	"346.2"	"288.9"	"222.0"	"204.7"	"170.9"	"142.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1.154"	"0"	"93.56"	"4"
"False"	"IsMasterProtein"	"PF3D7_1425200"	"organism=Plasmodium_falciparum_3D7 | product=enoyl-CoA hydratase, putative | location=Pf3D7_14_v3:983341-984561(-) | length=406 | sequence_SO=chromosome | SO=protein_coding"	"14.7783251231527"	"5"	"8"	"5"	"1"	"406"	"48.229"	"7.84"	""	"0.990"	"0.988"	"0.989"	"0.739"	"0.385"	"0.242"	"0.206"	"0.181"	"0.164"	"642.1"	"635.9"	"634.3"	"635.3"	"474.7"	"246.9"	"155.7"	"132.1"	"116.5"	"105.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.668"	"0"	"93.24"	"5"
"False"	"IsMasterProtein"	"PF3D7_0106800"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-5C (RAB5c) | location=Pf3D7_01_v3:286951-288918(+) | length=214 | sequence_SO=chromosome | SO=protein_coding"	"20.5607476635514"	"4"	"5"	"3"	"1"	"214"	"24.285"	"7.33"	""	"0.908"	"0.904"	"0.707"	"0.322"	"0.186"	"0.116"	"0.094"	"0.081"	"0.081"	"691.6"	"628.3"	"625.0"	"488.7"	"222.9"	"128.9"	"79.9"	"64.8"	"56.1"	"56.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.154"	"0"	"93.1118391001772"	"4"
"False"	"IsMasterProtein"	"PF3D7_1028300"	"organism=Plasmodium_falciparum_3D7 | product=rRNA-processing protein EBP2, putative (EBP2) | location=Pf3D7_10_v3:1168010-1168957(-) | length=315 | sequence_SO=chromosome | SO=protein_coding"	"9.20634920634921"	"4"	"7"	"4"	"1"	"315"	"37.704"	"10.07"	""	"0.927"	"0.782"	"0.587"	"0.500"	"0.459"	"0.555"	"0.568"	"0.495"	"0.517"	"861.1"	"798.2"	"673.2"	"505.8"	"430.6"	"395.5"	"478.0"	"488.8"	"426.4"	"444.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.931"	"0"	"93.0349557194298"	"4"
"False"	"IsMasterProtein"	"PF3D7_1129900"	"organism=Plasmodium_falciparum_3D7 | product=transporter, putative | location=Pf3D7_11_v3:1156437-1158266(+) | length=609 | sequence_SO=chromosome | SO=protein_coding"	"8.70279146141215"	"5"	"6"	"5"	"1"	"609"	"70.094"	"7.99"	""	"0.847"	"0.886"	"0.559"	"0.380"	"0.315"	"0.302"	"0.294"	"0.268"	"0.253"	"887.6"	"751.9"	"786.1"	"496.0"	"337.7"	"280.0"	"268.1"	"261.0"	"237.6"	"224.4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.54"	"0"	"92.91"	"5"
"False"	"IsMasterProtein"	"PF3D7_1202700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:158233-160011(+) | length=412 | sequence_SO=chromosome | SO=protein_coding"	"13.3495145631068"	"5"	"5"	"5"	"1"	"412"	"49.154"	"8.88"	""	"0.963"	"0.767"	"0.431"	"0.227"	"0.147"	"0.143"	"0.164"	"0.132"	"0.099"	"468.4"	"451.3"	"359.2"	"202.1"	"106.2"	"68.8"	"66.9"	"77.0"	"61.8"	"46.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.65"	"0"	"92.83"	"5"
"False"	"IsMasterProtein"	"PF3D7_0312400"	"organism=Plasmodium_falciparum_3D7 | product=glycogen synthase kinase 3 (GSK3) | location=Pf3D7_03_v3:524154-526439(-) | length=440 | sequence_SO=chromosome | SO=protein_coding"	"14.5454545454545"	"8"	"8"	"8"	"1"	"440"	"51.583"	"5.58"	""	"0.748"	"0.576"	"0.252"	"0.129"	"0.100"	"0.082"	"0.078"	"0.064"	"0.066"	"1601.3"	"1197.7"	"922.6"	"403.3"	"207.3"	"159.6"	"130.6"	"124.4"	"102.6"	"105.7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.931"	"0"	"92.8085714285714"	"8"
"False"	"IsMasterProtein"	"PF3D7_1471400"	"organism=Plasmodium_falciparum_3D7 | product=diacylglycerol kinase, putative | location=Pf3D7_14_v3:2919190-2920871(-) | length=499 | sequence_SO=chromosome | SO=protein_coding"	"7.61523046092184"	"4"	"7"	"4"	"1"	"499"	"57.606"	"8.79"	""	"1.002"	"0.831"	"0.545"	"0.305"	"0.263"	"0.263"	"0.245"	"0.202"	"0.205"	"793.8"	"795.0"	"659.3"	"433.0"	"242.3"	"208.8"	"208.9"	"194.7"	"160.6"	"162.8"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.585"	"0"	"92.62"	"4"
"False"	"IsMasterProtein"	"PF3D7_1243800"	"organism=Plasmodium_falciparum_3D7 | product=WD repeat-containing protein 82, putative (WDR82) | location=Pf3D7_12_v3:1831484-1832949(-) | length=370 | sequence_SO=chromosome | SO=protein_coding"	"9.18918918918919"	"3"	"3"	"3"	"1"	"370"	"42.706"	"8.02"	""	"0.933"	"0.990"	"0.709"	"0.247"	"0.173"	"0.127"	"0.129"	"0.130"	"0.108"	"361.8"	"337.6"	"358.2"	"256.5"	"89.3"	"62.7"	"46.0"	"46.5"	"47.1"	"39.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.35"	"0"	"92.571978983632"	"3"
"False"	"IsMasterProtein"	"PF3D7_1236000"	"organism=Plasmodium_falciparum_3D7 | product=vesicle transport v-SNARE protein VTI1, putative | location=Pf3D7_12_v3:1502836-1504068(+) | length=410 | sequence_SO=chromosome | SO=protein_coding"	"9.51219512195122"	"4"	"6"	"4"	"1"	"410"	"49.115"	"5.97"	""	"0.884"	"0.907"	"0.898"	"0.662"	"0.547"	"0.558"	"0.537"	"0.467"	"0.511"	"930.7"	"823.2"	"844.5"	"835.8"	"615.8"	"508.8"	"519.7"	"500.2"	"434.2"	"475.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.585"	"0"	"92.3866666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_0404900"	"organism=Plasmodium_falciparum_3D7 | product=6-cysteine protein (P41) | location=Pf3D7_04_v3:267244-268380(-) | length=378 | sequence_SO=chromosome | SO=protein_coding"	"5.82010582010582"	"2"	"2"	"2"	"1"	"378"	"43.061"	"8.32"	""	"1.096"	"0.929"	"0.959"	"0.667"	"0.498"	"0.315"	"0.244"	"0.213"	"0.195"	"533.4"	"584.6"	"495.3"	"511.5"	"355.8"	"265.7"	"168.1"	"130.1"	"113.4"	"104.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.202"	"0"	"92.36"	"2"
"False"	"IsMasterProtein"	"PF3D7_1303200.1"	"organism=Plasmodium_falciparum_3D7 | product=SNARE protein, putative | location=Pf3D7_13_v3:160488-161660(-) | length=208 | sequence_SO=chromosome | SO=protein_coding"	"24.5192307692308"	"4"	"4"	"4"	"1"	"208"	"24.931"	"6.21"	""	"0.910"	"0.900"	"0.750"	"0.576"	"0.513"	"0.379"	"0.207"	"0.175"	"0.134"	"291.9"	"265.7"	"262.8"	"218.8"	"168.1"	"149.6"	"110.7"	"60.5"	"51.0"	"39.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.031"	"0"	"92.2845760514614"	"4"
"False"	"IsMasterProtein"	"PF3D7_1349400"	"organism=Plasmodium_falciparum_3D7 | product=cytidine and deoxycytidylate deaminase, putative | location=Pf3D7_13_v3:1983823-1985011(+) | length=232 | sequence_SO=chromosome | SO=protein_coding"	"18.9655172413793"	"4"	"5"	"4"	"1"	"232"	"27.024"	"6.54"	""	"0.880"	"0.859"	"0.706"	"0.314"	"0.244"	"0.170"	"0.128"	"0.126"	"0.097"	"817.7"	"719.2"	"702.6"	"577.3"	"257.0"	"199.7"	"138.9"	"104.3"	"103.1"	"79.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.848"	"0"	"92.25"	"4"
"False"	"IsMasterProtein"	"PF3D7_1133900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:1313257-1317173(+) | length=1231 | sequence_SO=chromosome | SO=protein_coding"	"2.84321689683184"	"3"	"4"	"3"	"1"	"1231"	"146.252"	"4.94"	""	"0.879"	"0.893"	"0.735"	"0.623"	"0.621"	"0.640"	"0.651"	"0.568"	"0.556"	"628.1"	"552.2"	"561.1"	"461.4"	"391.1"	"389.9"	"401.7"	"408.6"	"356.6"	"349.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.102"	"0"	"92.0614314836798"	"3"
"False"	"IsMasterProtein"	"PF3D7_1221900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_12_v3:872361-874940(-) | length=859 | sequence_SO=chromosome | SO=protein_coding"	"3.25960419091967"	"3"	"4"	"2"	"1"	"859"	"101.08"	"8.46"	""	"0.941"	"0.795"	"0.714"	"0.567"	"0.552"	"0.520"	"0.569"	"0.497"	"0.546"	"452.7"	"425.9"	"360.1"	"323.4"	"256.5"	"250.0"	"235.4"	"257.4"	"225.1"	"247.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.155"	"0"	"91.9939380039099"	"3"
"False"	"IsMasterProtein"	"PF3D7_1115200"	"organism=Plasmodium_falciparum_3D7 | product=SET domain protein, putative (SET7) | location=Pf3D7_11_v3:576773-580276(+) | length=793 | sequence_SO=chromosome | SO=protein_coding"	"8.32282471626734"	"5"	"5"	"5"	"1"	"793"	"94.234"	"4.59"	""	"0.955"	"0.965"	"0.781"	"0.494"	"0.449"	"0.410"	"0.374"	"0.334"	"0.357"	"160.6"	"153.3"	"154.9"	"125.4"	"79.3"	"72.1"	"65.9"	"60.1"	"53.6"	"57.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.334"	"0"	"91.82"	"5"
"False"	"IsMasterProtein"	"PF3D7_0307500"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_03_v3:322933-324836(-) | length=389 | sequence_SO=chromosome | SO=protein_coding"	"18.2519280205656"	"7"	"7"	"7"	"1"	"389"	"46.3"	"9.13"	""	"0.857"	"0.738"	"0.421"	"0.269"	"0.217"	"0.140"	"0.075"	"0.056"	"0.067"	"751.3"	"644.2"	"554.8"	"316.0"	"202.1"	"162.8"	"105.4"	"56.3"	"42.4"	"50.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.239"	"0"	"91.6182178968024"	"7"
"False"	"IsMasterProtein"	"PF3D7_0720200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:879454-879946(+) | length=121 | sequence_SO=chromosome | SO=protein_coding"	"17.3553719008264"	"2"	"2"	"2"	"1"	"121"	"14.391"	"9.28"	""	"0.879"	"0.872"	"0.842"	"0.736"	"0.578"	"0.408"	"0.327"	"0.250"	"0.128"	"289.4"	"254.5"	"252.5"	"243.6"	"213.0"	"167.4"	"118.2"	"94.6"	"72.3"	"36.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.931"	"0"	"91.55"	"2"
"False"	"IsMasterProtein"	"PF3D7_1336000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1469844-1471453(+) | length=399 | sequence_SO=chromosome | SO=protein_coding"	"6.01503759398496"	"2"	"3"	"2"	"1"	"399"	"46.987"	"8.35"	""	"0.937"	"0.932"	"0.840"	"0.721"	"0.707"	"0.646"	"0.741"	"0.645"	"0.690"	"236.9"	"222.0"	"220.8"	"199.1"	"170.9"	"167.5"	"153.1"	"175.6"	"152.9"	"163.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.222"	"0"	"91.55"	"2"
"False"	"IsMasterProtein"	"PF3D7_1202900"	"organism=Plasmodium_falciparum_3D7 | product=high mobility group protein B1 (HMGB1) | location=Pf3D7_12_v3:162429-162722(-) | length=97 | sequence_SO=chromosome | SO=protein_coding"	"25.7731958762887"	"3"	"8"	"3"	"1"	"97"	"11.324"	"9.96"	""	"0.901"	"0.859"	"0.854"	"0.595"	"0.540"	"0.504"	"0.440"	"0.338"	"0.411"	"1556.0"	"1401.4"	"1336.9"	"1329.3"	"925.3"	"840.7"	"784.6"	"685.4"	"525.6"	"639.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"2.728"	"0"	"91.2733333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1037700"	"organism=Plasmodium_falciparum_3D7 | product=enhancer of rudimentary homolog, putative (ERH) | location=Pf3D7_10_v3:1495973-1496658(+) | length=105 | sequence_SO=chromosome | SO=protein_coding"	"21.9047619047619"	"2"	"4"	"2"	"1"	"105"	"12.313"	"8.6"	""	"1.015"	"1.093"	"1.080"	"1.035"	"0.994"	"0.976"	"0.948"	"0.757"	"0.711"	"789.4"	"801.5"	"862.7"	"852.2"	"816.9"	"784.5"	"770.8"	"748.4"	"597.7"	"561.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.931"	"0"	"90.8409680369687"	"2"
"False"	"IsMasterProtein"	"PF3D7_1472900"	"organism=Plasmodium_falciparum_3D7 | product=dihydroorotase, putative | location=Pf3D7_14_v3:2972978-2974054(+) | length=358 | sequence_SO=chromosome | SO=protein_coding"	"14.804469273743"	"5"	"6"	"5"	"1"	"358"	"41.691"	"7.42"	""	"0.957"	"0.975"	"0.899"	"0.767"	"0.644"	"0.594"	"0.539"	"0.326"	"0.152"	"617.9"	"591.2"	"602.4"	"555.3"	"473.8"	"398.0"	"367.1"	"333.1"	"201.7"	"93.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.65"	"0"	"90.8216370884081"	"5"
"False"	"IsMasterProtein"	"PF3D7_1337400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1506965-1508977(+) | length=584 | sequence_SO=chromosome | SO=protein_coding"	"17.2945205479452"	"11"	"14"	"11"	"1"	"584"	"69.586"	"8.48"	""	"0.951"	"0.999"	"0.887"	"0.693"	"0.603"	"0.607"	"0.611"	"0.516"	"0.513"	"1374.7"	"1306.7"	"1373.1"	"1218.9"	"953.2"	"828.6"	"834.8"	"840.1"	"708.9"	"704.6"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"0.802"	"0"	"90.695"	"11"
"False"	"IsMasterProtein"	"PF3D7_1307000"	"organism=Plasmodium_falciparum_3D7 | product=exosome complex component RRP40, putative (RRP40) | location=Pf3D7_13_v3:325215-326371(-) | length=245 | sequence_SO=chromosome | SO=protein_coding"	"30.2040816326531"	"6"	"7"	"6"	"1"	"245"	"28.273"	"6.99"	"Acetyl [N-Term]"	"0.987"	"0.958"	"0.956"	"0.603"	"0.326"	"0.272"	"0.244"	"0.199"	"0.225"	"789.7"	"779.5"	"756.4"	"755.2"	"475.9"	"257.4"	"214.8"	"192.5"	"156.8"	"177.4"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1.254"	"0"	"90.5933333333333"	"6"
"False"	"IsMasterProtein"	"PF3D7_1345900"	"organism=Plasmodium_falciparum_3D7 | product=kinetochore protein SPC25, putative (SPC25) | location=Pf3D7_13_v3:1835511-1836799(-) | length=216 | sequence_SO=chromosome | SO=protein_coding"	"18.0555555555556"	"4"	"7"	"4"	"1"	"216"	"25.713"	"5.64"	""	"0.970"	"1.027"	"1.004"	"0.690"	"0.543"	"0.460"	"0.364"	"0.301"	"0.279"	"957.6"	"928.9"	"983.6"	"961.0"	"660.6"	"520.3"	"440.7"	"348.7"	"288.7"	"266.8"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.995"	"0"	"90.57"	"4"
"False"	"IsMasterProtein"	"PF3D7_1303300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:162917-163879(+) | length=320 | sequence_SO=chromosome | SO=protein_coding"	"8.125"	"2"	"2"	"2"	"1"	"320"	"38.272"	"8.16"	""	"0.892"	"0.807"	"0.604"	"0.165"	"0.100"	"0.060"	"0.055"	"0.048"	"0.049"	"629.0"	"561.1"	"507.5"	"380.1"	"104.0"	"63.2"	"37.9"	"34.4"	"30.2"	"31.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.222"	"0"	"90.43"	"2"
"False"	"IsMasterProtein"	"PF3D7_0525400"	"organism=Plasmodium_falciparum_3D7 | product=G-protein coupled receptor, putative | location=Pf3D7_05_v3:1057651-1059054(+) | length=467 | sequence_SO=chromosome | SO=protein_coding"	"8.77944325481799"	"4"	"4"	"4"	"1"	"467"	"55.668"	"8.07"	""	"1.100"	"1.052"	"0.951"	"0.455"	"0.259"	"0.172"	"0.126"	"0.157"	"0.098"	"646.1"	"710.6"	"679.4"	"614.7"	"294.2"	"167.2"	"111.4"	"81.3"	"101.5"	"63.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.359"	"0"	"90.2366666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_1246300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1925642-1929438(+) | length=888 | sequence_SO=chromosome | SO=protein_coding"	"3.37837837837838"	"3"	"5"	"3"	"1"	"888"	"103.949"	"8.06"	""	"0.952"	"0.965"	"0.951"	"0.768"	"0.757"	"0.731"	"0.719"	"0.656"	"0.585"	"296.2"	"282.1"	"285.7"	"281.8"	"227.4"	"224.1"	"216.6"	"213.1"	"194.4"	"173.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.207"	"0"	"89.88"	"3"
"False"	"IsMasterProtein"	"PF3D7_0927000"	"organism=Plasmodium_falciparum_3D7 | product=CS domain protein, putative | location=Pf3D7_09_v3:1099075-1099750(+) | length=156 | sequence_SO=chromosome | SO=protein_coding"	"12.1794871794872"	"2"	"3"	"2"	"1"	"156"	"18.357"	"5.94"	""	"0.991"	"0.910"	"0.870"	"0.375"	"0.157"	"0.078"	"0.075"	"0.042"	"0.041"	"323.2"	"320.2"	"294.0"	"281.2"	"121.3"	"50.7"	"25.2"	"24.3"	"13.5"	"13.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"89.5433333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_1233100"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_12_v3:1359169-1359576(+) | length=135 | sequence_SO=chromosome | SO=protein_coding"	"18.5185185185185"	"2"	"4"	"2"	"1"	"135"	"15.908"	"9.41"	""	"0.943"	"1.045"	"0.979"	"0.848"	"0.804"	"0.822"	"0.861"	"0.702"	"0.802"	"286.8"	"270.5"	"299.6"	"280.8"	"243.3"	"230.7"	"235.7"	"246.9"	"201.3"	"230.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.371"	"0"	"89.4433333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_1323100"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L6, putative | location=Pf3D7_13_v3:965486-966280(-) | length=190 | sequence_SO=chromosome | SO=protein_coding"	"16.8421052631579"	"4"	"10"	"4"	"1"	"190"	"21.588"	"9.86"	""	"0.682"	"0.406"	"0.199"	"0.116"	"0.086"	"0.085"	"0.072"	"0.054"	"0.043"	"614.6"	"419.0"	"249.5"	"122.0"	"71.0"	"52.6"	"52.4"	"44.5"	"32.9"	"26.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.031"	"0"	"88.9639717218975"	"4"
"False"	"IsMasterProtein"	"PF3D7_0219400.1"	"organism=Plasmodium_falciparum_3D7 | product=ribosome associated membrane protein RAMP4, putative | location=Pf3D7_02_v3:774815-776036(+) | length=101 | sequence_SO=chromosome | SO=protein_coding"	"18.8118811881188"	"2"	"4"	"2"	"1"	"101"	"11.569"	"10.42"	"Acetyl [N-Term]"	"0.826"	"0.923"	"0.887"	"0.833"	"0.816"	"0.752"	"0.687"	"0.622"	"0.578"	"135.6"	"112.0"	"125.2"	"120.3"	"113.0"	"110.6"	"102.0"	"93.1"	"84.4"	"78.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.512"	"0"	"88.72"	"2"
"False"	"IsMasterProtein"	"PF3D7_1460400"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin carboxyl-terminal hydrolase isozyme L3 (UCHL3) | location=Pf3D7_14_v3:2461321-2463104(+) | length=232 | sequence_SO=chromosome | SO=protein_coding"	"7.75862068965517"	"2"	"5"	"2"	"1"	"232"	"26.882"	"5.03"	""	"0.925"	"0.953"	"0.548"	"0.113"	"0.094"	"0.055"	"0.063"	"0.055"	"0.048"	"3657.4"	"3384.0"	"3486.9"	"2003.5"	"414.1"	"344.1"	"201.0"	"229.3"	"202.1"	"176.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.874"	"0"	"88.61"	"2"
